0.612328471828, 0.798649989633, 0.868199689383, 0.899771568272, 0.918710495119, 0.933741023816, 0.945163127775, 0.953483353137, 0.959432635604, 0.964427169519, 0.967734734065, 0.970636150753, 0.972997595832, 0.975484559422, 0.97779527641, 0.979388469891, 
0.695369169388, 0.712584983841, 0.711584999982, 0.746884919088, 0.768187909004, 0.789484040837, 0.796677079105, 0.824193509022, 0.834728523647, 0.85074746589, 0.858794909958, 0.868284924046, 0.870424918358, 0.8765778207, 0.886231697142, 0.890421088695, 
0.72683244072, 0.806041230412, 0.839625751708, 0.860991111338, 0.876219297109, 0.886640020089, 0.893493107184, 0.898768967946, 0.902485083391, 0.910061301677, 0.917029379903, 0.921242752934, 0.921581001448, 0.923504028228, 0.926664930435, 0.928808056937, 
0.732333325323, 0.817574278589, 0.853972347491, 0.878677127736, 0.893072385421, 0.907102728303, 0.920327013059, 0.930387168994, 0.938097598139, 0.945310665236, 0.950296974453, 0.954471566115, 0.957870204419, 0.96116494842, 0.964306863987, 0.966771802033, 
0.655724997291, 0.806193363627, 0.869913991996, 0.902185112763, 0.921040201204, 0.937941536938, 0.949991653803, 0.958373275817, 0.965000212205, 0.969940916354, 0.973650706975, 0.97655175207, 0.97873887396, 0.980810165895, 0.982638271439, 0.98421052518, 
0.656704914953, 0.765814444239, 0.806612975371, 0.821810135101, 0.836692636001, 0.851540902949, 0.867664978391, 0.880707049405, 0.887447155656, 0.898460544895, 0.902721685669, 0.904109290404, 0.906115237898, 0.910975499944, 0.916488819295, 0.919901785841, 
0.761544757986, 0.895425922108, 0.939272218678, 0.958665680253, 0.968306248504, 0.975546495217, 0.980677165079, 0.983786651631, 0.986353639371, 0.988318591139, 0.989824743824, 0.99084725795, 0.991600608346, 0.992294262063, 0.992925931752, 0.993479769244, 
0.631945612183, 0.809636549953, 0.875389444062, 0.905705872134, 0.923625930588, 0.938458499734, 0.949118771553, 0.956492039345, 0.961831865807, 0.966341638244, 0.969472254173, 0.972052118972, 0.97418664528, 0.976562876797, 0.978518609801, 0.979921531307, 
0.783373378071, 0.89274486573, 0.931010754988, 0.948515224253, 0.95815655134, 0.964352639278, 0.969909998534, 0.973810074514, 0.976581670582, 0.979213029366, 0.981180358888, 0.982601518188, 0.983603429985, 0.984917605208, 0.986126296692, 0.986796016858, 
0.775848806455, 0.891004874208, 0.930382771452, 0.949662868787, 0.960446761538, 0.968508906758, 0.974522465779, 0.978431591321, 0.981444724109, 0.983775499064, 0.985602450095, 0.986980990279, 0.988019830632, 0.989031038122, 0.989924252193, 0.990615429679, 
